,Province,Code Province,Territoire,Code Territoire,Zone de Santé,Pcode ZS,CLSHL_CO1_IN1_atteint,CLSHL_CO1_IN3_atteint,CLSHL_CO1_IN2_atteint,CLSHL_CO2_IN2_atteint,CLSHL_CO2_IN1_atteint,CLSHL_CO3_IN2_atteint,CLSHL_CO3_IN3_atteint,CLSHL_CO3_IN1_atteint,CLSHL_CO4_IN3_atteint,CLSHL_CO4_IN2_atteint,CLSHL_CO4_IN1_atteint,code zs_x,CLSHL_CO1_IN1_Total cible,CLSHL_CO1_IN3_Total cible,CLSHL_CO1_IN2_Total cible,CLSHL_CO2_IN2_Total cible,CLSHL_CO2_IN1_Total cible,CLSHL_CO3_IN2_Total cible,CLSHL_CO3_IN3_Total cible,CLSHL_CO3_IN1_Total cible,CLSHL_CO4_IN3_Total cible,CLSHL_CO4_IN2_Total cible,CLSHL_CO4_IN1_Total cible,CLNUT_CO1_IN1_atteint,CLNUT_CO1_IN2_atteint,CLNUT_CO1_IN3_atteint,CLNUT_CO1_IN1_Total cible,CLNUT_CO1_IN2_Total cible,CLNUT_CO1_IN3_Total cible,Province_x,Code Province_x,Territoire_x,Code Territoire_x,Zone de Santé_x,CLAME_CO1_IN2_atteint,CLAME_CO1_IN3_atteint,CLAME_CO1_IN1_atteint,CLAME_CO2_IN1_atteint,CLAME_CO3_IN2_atteint,CLAME_CO3_IN3_atteint,CLAME_CO3_IN1_atteint,code zs_x,CLAME_CO1_IN2_Total cible,CLAME_CO1_IN3_Total cible,CLAME_CO1_IN1_Total cible,CLAME_CO2_IN1_Total cible,CLAME_CO3_IN2_Total cible,CLAME_CO3_IN3_Total cible,CLAME_CO3_IN1_Total cible,CLEDU_CO1_IN1_atteint,CLEDU_CO2_IN1_atteint,CLEDU_CO3_IN1_atteint,CLEDU_CO4_IN1_atteint,CLEDU_CO1_IN1_Total cible,CLEDU_CO2_IN1_Total cible,CLEDU_CO3_IN1_Total cible,CLEDU_CO4_IN1_Total cible,Province_x,Code Province_x,Territoire_x,Code Territoire_x,Zone de Santé_x,CLWSH_CO1_IN1_atteint,CLWSH_CO2_IN1_atteint,CLWSH_CO3_IN1_atteint,CLWSH_CO4_IN1_atteint,CLWSH_CO5_IN1_atteint,code zs_x,CLWSH_CO1_IN1_Total cible,CLWSH_CO2_IN1_Total cible,CLWSH_CO3_IN1_Total cible,CLWSH_CO4_IN1_Total cible,CLWSH_CO5_IN1_Total cible,CLFSC_CO1_IN2_atteint,CLFSC_CO1_IN1_atteint,CLFSC_CO2_IN2_atteint,CLFSC_CO2_IN1_atteint,CLFSC_CO1_IN2_Total cible,CLFSC_CO1_IN1_Total cible,CLFSC_CO2_IN2_Total cible,CLFSC_CO2_IN1_Total cible,Province_x,Code Province_x,Territoire_x,Code Territoire_x,Zone de Santé_x,CLPRO_CO1_IN2_atteint,CLPRO_CO1_IN1_atteint,CLPRO_CO2_IN1_atteint,CLPRO_CO3_IN1_atteint,CLPRO_CO4_IN1_atteint,code zs_x,CLPRO_CO1_IN2_Total cible,CLPRO_CO1_IN1_Total cible,CLPRO_CO2_IN1_Total cible,CLPRO_CO3_IN1_Total cible,CLPRO_CO4_IN1_Total cible,CLPRO-CPN_CO1_IN1_atteint,CLPRO-CPN_CO2_IN2_atteint,CLPRO-CPN_CO3_IN1_atteint,CLPRO-CPN_CO4_IN2_atteint,CLPRO-CPN_CO4_IN1_atteint,CLPRO-CPN_CO5_IN1_atteint,CLPRO-CPN_CO6_IN1_atteint,CLPRO-CPN_CO7_IN1_atteint,CLPRO-CPN_CO1_IN1_Total cible,CLPRO-CPN_CO2_IN2_Total cible,CLPRO-CPN_CO3_IN1_Total cible,CLPRO-CPN_CO4_IN2_Total cible,CLPRO-CPN_CO4_IN1_Total cible,CLPRO-CPN_CO5_IN1_Total cible,CLPRO-CPN_CO6_IN1_Total cible,CLPRO-CPN_CO7_IN1_Total cible,Province_x,Code Province_x,Territoire_x,Code Territoire_x,Zone de Santé_x,CLPRO-GBV_CO1_IN5_atteint,CLPRO-GBV_CO1_IN4_atteint,CLPRO-GBV_CO1_IN3_atteint,CLPRO-GBV_CO1_IN1_atteint,CLPRO-GBV_CO1_IN2_atteint,CLPRO-GBV_CO2_IN1_atteint,CLPRO-GBV_CO2_IN2_atteint,CLPRO-GBV_CO3_IN1_atteint,CLPRO-GBV_CO3_IN3_atteint,CLPRO-GBV_CO3_IN2_atteint,code zs_x,CLPRO-GBV_CO1_IN5_Total cible,CLPRO-GBV_CO1_IN4_Total cible,CLPRO-GBV_CO1_IN3_Total cible,CLPRO-GBV_CO1_IN1_Total cible,CLPRO-GBV_CO1_IN2_Total cible,CLPRO-GBV_CO2_IN1_Total cible,CLPRO-GBV_CO2_IN2_Total cible,CLPRO-GBV_CO3_IN1_Total cible,CLPRO-GBV_CO3_IN3_Total cible,CLPRO-GBV_CO3_IN2_Total cible,CLPRO-HLP_CO1_IN2_atteint,CLPRO-HLP_CO1_IN1_atteint,CLPRO-HLP_CO2_IN1_atteint,CLPRO-HLP_CO3_IN1_atteint,CLPRO-HLP_CO3_IN2_atteint,CLPRO-HLP_CO4_IN1_atteint,CLPRO-HLP_CO1_IN2_Total cible,CLPRO-HLP_CO1_IN1_Total cible,CLPRO-HLP_CO2_IN1_Total cible,CLPRO-HLP_CO3_IN1_Total cible,CLPRO-HLP_CO3_IN2_Total cible,CLPRO-HLP_CO4_IN1_Total cible,Province_x,Code Province_x,Territoire_x,Code Territoire_x,Zone de Santé_x,CLPRO-MIN_CO1_IN1_atteint,CLPRO-MIN_CO2_IN1_atteint,CLPRO-MIN_CO3_IN1_atteint,code zs_x,CLPRO-MIN_CO1_IN1_Total cible,CLPRO-MIN_CO2_IN1_Total cible,CLPRO-MIN_CO3_IN1_Total cible,CLHEA_CO1_IN1_atteint,CLHEA_CO1_IN3_atteint,CLHEA_CO1_IN2_atteint,CLHEA_CO2_IN4_atteint,CLHEA_CO2_IN1_atteint,CLHEA_CO2_IN2_atteint,CLHEA_CO2_IN3_atteint,CLHEA_CO2_IN5_atteint,CLHEA_CO3_IN2_atteint,CLHEA_CO3_IN1_atteint,CLHEA_CO1_IN1_Total cible,CLHEA_CO1_IN3_Total cible,CLHEA_CO1_IN2_Total cible,CLHEA_CO2_IN4_Total cible,CLHEA_CO2_IN1_Total cible,CLHEA_CO2_IN2_Total cible,CLHEA_CO2_IN3_Total cible,CLHEA_CO2_IN5_Total cible,CLHEA_CO3_IN2_Total cible,CLHEA_CO3_IN1_Total cible
384,Lualaba,CD72,Mutshatsha,CD7202,Dilala,CD7202ZS01,0,0,0,0,0,0,0,0,0,0,0,CD7202ZS01,,,,,,,,,,,,851,0,0,2529,3143,0,Lualaba,CD72,Mutshatsha,CD7202,Dilala,0,0,0,0,0,0,0,CD7202ZS01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lualaba,CD72,Mutshatsha,CD7202,Dilala,0,0,0,0,0,CD7202ZS01,0,0,3459,0,0,0,0,0,0,0,0,0,0,Lualaba,CD72,Mutshatsha,CD7202,Dilala,0,0,0,0,0,CD7202ZS01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lualaba,CD72,Mutshatsha,CD7202,Dilala,0,0,0,5,100,4,0,0,0,0,CD7202ZS01,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,Lualaba,CD72,Mutshatsha,CD7202,Dilala,0,0,0,CD7202ZS01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4406,953.6,0
385,Lualaba,CD72,Mutshatsha,CD7202,Lualaba,CD7202ZS02,0,0,0,0,0,0,0,0,0,0,0,CD7202ZS02,,,,,,,,,,,,343,0,0,1464,1808,0,Lualaba,CD72,Mutshatsha,CD7202,Lualaba,0,0,0,0,0,0,0,CD7202ZS02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lualaba,CD72,Mutshatsha,CD7202,Lualaba,0,0,0,0,0,CD7202ZS02,0,0,0,0,0,0,0,0,0,13516.63,16520.32,8657.4,14429,Lualaba,CD72,Mutshatsha,CD7202,Lualaba,0,0,0,0,0,CD7202ZS02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lualaba,CD72,Mutshatsha,CD7202,Lualaba,0,0,0,3,33.3333333333333,0,0,0,0,0,CD7202ZS02,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,Lualaba,CD72,Mutshatsha,CD7202,Lualaba,0,0,0,CD7202ZS02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,541.3,0
386,Lualaba,CD72,Mutshatsha,CD7202,Mutshatsha,CD7202ZS03,0,0,0,0,0,0,0,0,0,0,0,CD7202ZS03,,,,,,,,,,,,148,0,0,645,814,0,Lualaba,CD72,Mutshatsha,CD7202,Mutshatsha,0,0,0,0,0,0,0,CD7202ZS03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lualaba,CD72,Mutshatsha,CD7202,Mutshatsha,0,0,0,0,0,CD7202ZS03,0,0,0,0,0,0,0,0,0,5954.04,7277.16,3813.56,6355.94,Lualaba,CD72,Mutshatsha,CD7202,Mutshatsha,0,0,0,0,0,CD7202ZS03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lualaba,CD72,Mutshatsha,CD7202,Mutshatsha,0,0,0,0,0,0,0,0,0,0,CD7202ZS03,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,Lualaba,CD72,Mutshatsha,CD7202,Mutshatsha,0,0,0,CD7202ZS03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1124,256.5,0
387,Lualaba,CD72,Lubudi,CD7203,Bunkeya,CD7203ZS01,0,0,0,0,0,0,0,0,0,0,0,CD7203ZS01,,,,,,,,,,,,67,0,0,461,581,0,Lualaba,CD72,Lubudi,CD7203,Bunkeya,0,0,0,0,0,0,0,CD7203ZS01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lualaba,CD72,Lubudi,CD7203,Bunkeya,0,0,0,0,0,CD7203ZS01,0,0,630,0,0,0,0,0,0,2354.87,2878.18,1508.3,2513.83,Lualaba,CD72,Lubudi,CD7203,Bunkeya,0,0,0,0,0,CD7203ZS01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lualaba,CD72,Lubudi,CD7203,Bunkeya,0,0,0,0,0,0,0,0,0,0,CD7203ZS01,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,Lualaba,CD72,Lubudi,CD7203,Bunkeya,0,0,0,CD7203ZS01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,802,183,0
388,Lualaba,CD72,Lubudi,CD7203,Fungurume,CD7203ZS02,0,0,0,0,0,0,0,0,0,0,0,CD7203ZS02,,,,,,,,,,,,149,0,0,2432,3017,0,Lualaba,CD72,Lubudi,CD7203,Fungurume,0,0,0,0,0,0,0,CD7203ZS02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lualaba,CD72,Lubudi,CD7203,Fungurume,0,0,0,0,0,CD7203ZS02,0,0,3326,0,0,0,0,0,0,12436.13,15199.72,7965.34,13275.57,Lualaba,CD72,Lubudi,CD7203,Fungurume,0,0,0,0,0,CD7203ZS02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lualaba,CD72,Lubudi,CD7203,Fungurume,0,0,0,1,0,1,0,0,0,0,CD7203ZS02,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,Lualaba,CD72,Lubudi,CD7203,Fungurume,0,0,0,CD7203ZS02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1133,0,0,101638,0,910.4,0
389,Lualaba,CD72,Lubudi,CD7203,Kanzenze,CD7203ZS03,0,0,0,0,0,0,0,0,0,0,0,CD7203ZS03,,,,,,,,,,,,1,0,0,839,1047,0,Lualaba,CD72,Lubudi,CD7203,Kanzenze,0,0,0,0,0,0,0,CD7203ZS03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lualaba,CD72,Lubudi,CD7203,Kanzenze,0,0,0,0,0,CD7203ZS03,0,0,1147,0,0,0,0,0,0,7745.6,9466.85,4961.06,8268.43,Lualaba,CD72,Lubudi,CD7203,Kanzenze,0,0,0,0,0,CD7203ZS03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lualaba,CD72,Lubudi,CD7203,Kanzenze,0,0,0,0,0,0,0,0,0,0,CD7203ZS03,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,Lualaba,CD72,Lubudi,CD7203,Kanzenze,0,0,0,CD7203ZS03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321.5,0
390,Lualaba,CD72,Lubudi,CD7203,Lubudi,CD7203ZS04,0,0,0,0,0,0,0,0,0,0,0,CD7203ZS04,,,,,,,,,,,,1324,0,0,628,2199,0,Lualaba,CD72,Lubudi,CD7203,Lubudi,0,0,0,0,0,0,0,CD7203ZS04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lualaba,CD72,Lubudi,CD7203,Lubudi,0,0,1045,0,0,CD7203ZS04,0,0,1290,0,0,0,0,0,0,3500.82,4278.78,2242.28,3737.13,Lualaba,CD72,Lubudi,CD7203,Lubudi,0,0,0,0,0,CD7203ZS04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lualaba,CD72,Lubudi,CD7203,Lubudi,0,0,0,2,0,0,0,0,0,0,CD7203ZS04,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,Lualaba,CD72,Lubudi,CD7203,Lubudi,0,0,0,CD7203ZS04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1193,261,0
391,Lualaba,CD72,Dilolo,CD7205,Dilolo,CD7205ZS01,0,0,0,0,0,0,0,0,0,0,0,CD7205ZS01,,,,,,,,,,,,5,0,0,1552,1952,0,Lualaba,CD72,Dilolo,CD7205,Dilolo,0,0,0,0,0,0,0,CD7205ZS01,1938.30345,735.21855,4010.283,102.3322546,0,0,0,0,0,0,0,1808,0,0,33,Lualaba,CD72,Dilolo,CD7205,Dilolo,0,0,0,0,0,CD7205ZS01,10403,0,0,0,0,0,0,0,0,0,0,0,0,Lualaba,CD72,Dilolo,CD7205,Dilolo,0,0,0,0,0,CD7205ZS01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lualaba,CD72,Dilolo,CD7205,Dilolo,0,0,0,0,0,0,0,0,0,0,CD7205ZS01,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,Lualaba,CD72,Dilolo,CD7205,Dilolo,0,0,0,CD7205ZS01,0,0,0,0,0,0,0,0,0,0,0,0,0,8322,1664,2660,3712,0,0,64861,0,608.1,52
392,Lualaba,CD72,Dilolo,CD7205,Kasaji,CD7205ZS02,0,0,0,0,0,0,0,0,0,0,0,CD7205ZS02,,,,,,,,,,,,24,0,0,2251,2773,0,Lualaba,CD72,Dilolo,CD7205,Kasaji,0,0,0,0,0,0,0,CD7205ZS02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lualaba,CD72,Dilolo,CD7205,Kasaji,0,0,0,0,0,CD7205ZS02,0,0,0,0,0,0,0,0,0,0,0,0,0,Lualaba,CD72,Dilolo,CD7205,Kasaji,0,0,0,0,0,CD7205ZS02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lualaba,CD72,Dilolo,CD7205,Kasaji,0,0,0,0,0,0,0,0,0,0,CD7205ZS02,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,Lualaba,CD72,Dilolo,CD7205,Kasaji,0,0,0,CD7205ZS02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3922,822.7,0
393,Lualaba,CD72,Sandoa,CD7206,Kafakumba,CD7206ZS01,0,0,0,0,0,0,0,0,0,0,0,CD7206ZS01,,,,,,,,,,,,1,0,0,1064,1329,0,Lualaba,CD72,Sandoa,CD7206,Kafakumba,0,0,0,0,0,0,0,CD7206ZS01,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,Lualaba,CD72,Sandoa,CD7206,Kafakumba,0,0,0,0,0,CD7206ZS01,0,0,0,0,0,0,0,0,0,0,0,0,0,Lualaba,CD72,Sandoa,CD7206,Kafakumba,0,0,0,0,0,CD7206ZS01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lualaba,CD72,Sandoa,CD7206,Kafakumba,0,0,0,0,0,0,0,0,0,0,CD7206ZS01,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,Lualaba,CD72,Sandoa,CD7206,Kafakumba,0,0,0,CD7206ZS01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407.1,0
394,Lualaba,CD72,Sandoa,CD7206,Sandoa,CD7206ZS02,0,0,0,0,0,0,0,0,0,0,0,CD7206ZS02,,,,,,,,,,,,169,0,0,1858,2310,0,Lualaba,CD72,Sandoa,CD7206,Sandoa,0,0,0,0,0,0,0,CD7206ZS02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lualaba,CD72,Sandoa,CD7206,Sandoa,0,0,0,0,0,CD7206ZS02,0,0,0,0,0,0,0,0,0,0,0,0,0,Lualaba,CD72,Sandoa,CD7206,Sandoa,0,0,0,0,0,CD7206ZS02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lualaba,CD72,Sandoa,CD7206,Sandoa,0,0,0,0,0,0,0,0,0,0,CD7206ZS02,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,Lualaba,CD72,Sandoa,CD7206,Sandoa,0,0,0,CD7206ZS02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3238,701.4,0
395,Lualaba,CD72,Kapanga,CD7207,Kalamba,CD7207ZS01,0,0,0,0,0,0,0,0,0,0,0,CD7207ZS01,,,,,,,,,,,,64,0,0,440,2471,0,Lualaba,CD72,Kapanga,CD7207,Kalamba,0,0,0,0,0,0,0,CD7207ZS01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lualaba,CD72,Kapanga,CD7207,Kalamba,0,0,0,0,0,CD7207ZS01,0,0,0,0,0,0,0,0,0,6293.95,7692.6,4031.27,6718.79,Lualaba,CD72,Kapanga,CD7207,Kalamba,0,0,0,0,0,CD7207ZS01,0,0,0,0,0,0,0,0,0,0,0,0,1335,0,0,0,0,0,0,0,0,Lualaba,CD72,Kapanga,CD7207,Kalamba,0,0,0,0,0,0,0,0,0,0,CD7207ZS01,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,Lualaba,CD72,Kapanga,CD7207,Kalamba,0,0,0,CD7207ZS01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,Lualaba,CD72,Kapanga,CD7207,Kapanga,CD7207ZS02,0,0,0,0,0,0,0,0,0,0,0,CD7207ZS02,,,,,,,,,,,,214,0,0,695,3940,0,Lualaba,CD72,Kapanga,CD7207,Kapanga,0,0,0,0,0,0,0,CD7207ZS02,68.99535,26.17065,142.749,311.466267,2423.408229,919.223811,5013.94806,0,0,0,0,0,0,3462,63,Lualaba,CD72,Kapanga,CD7207,Kapanga,0,0,0,0,0,CD7207ZS02,0,0,0,0,0,0,0,0,0,9945.77,12155.94,6370.26,10617.1,Lualaba,CD72,Kapanga,CD7207,Kapanga,0,0,0,0,0,CD7207ZS02,9051,9051,0,0,26716,0,0,0,0,0,0,0,0,670,45,0,0,0,0,45,2715,Lualaba,CD72,Kapanga,CD7207,Kapanga,0,0,0,0,0,0,0,0,0,0,CD7207ZS02,,,,758,,,,,,,0,0,0,0,0,0,333,333,333,326,244,2,Lualaba,CD72,Kapanga,CD7207,Kapanga,0,0,0,CD7207ZS02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,Haut-Lomami,CD73,Kamina,CD7302,Baka,CD7302ZS01,0,0,0,0,0,0,0,0,0,0,0,CD7302ZS01,,,,,,,,,,,,0,0,0,214,405,0,Haut-Lomami,CD73,Kamina,CD7302,Baka,0,0,0,0,0,0,0,CD7302ZS01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Haut-Lomami,CD73,Kamina,CD7302,Baka,0,0,0,0,0,CD7302ZS01,0,0,0,0,0,0,0,0,0,0,0,0,0,Haut-Lomami,CD73,Kamina,CD7302,Baka,0,0,0,0,0,CD7302ZS01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Haut-Lomami,CD73,Kamina,CD7302,Baka,0,0,0,0,0,0,0,0,0,0,CD7302ZS01,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,Haut-Lomami,CD73,Kamina,CD7302,Baka,0,0,0,CD7302ZS01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,Haut-Lomami,CD73,Kamina,CD7302,Kamina,CD7302ZS02,0,0,0,0,0,0,0,0,0,0,0,CD7302ZS02,,,,,,,,,,,,0,0,0,2143,4018,0,Haut-Lomami,CD73,Kamina,CD7302,Kamina,0,0,0,0,0,0,0,CD7302ZS02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Haut-Lomami,CD73,Kamina,CD7302,Kamina,0,0,0,0,0,CD7302ZS02,0,0,0,0,0,0,0,0,0,0,0,0,0,Haut-Lomami,CD73,Kamina,CD7302,Kamina,0,0,0,0,0,CD7302ZS02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Haut-Lomami,CD73,Kamina,CD7302,Kamina,0,0,0,2,50,0,0,0,0,0,CD7302ZS02,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,Haut-Lomami,CD73,Kamina,CD7302,Kamina,0,0,0,CD7302ZS02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4715,0,0
399,Haut-Lomami,CD73,Kamina,CD7302,Kinda,CD7302ZS03,0,0,0,0,0,0,0,0,0,0,0,CD7302ZS03,,,,,,,,,,,,2,0,0,604,1139,0,Haut-Lomami,CD73,Kamina,CD7302,Kinda,0,0,0,0,0,0,0,CD7302ZS03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Haut-Lomami,CD73,Kamina,CD7302,Kinda,0,0,0,0,0,CD7302ZS03,0,0,0,0,0,0,0,0,0,0,0,0,0,Haut-Lomami,CD73,Kamina,CD7302,Kinda,0,0,0,0,0,CD7302ZS03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Haut-Lomami,CD73,Kamina,CD7302,Kinda,0,0,0,0,0,0,0,0,0,0,CD7302ZS03,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,Haut-Lomami,CD73,Kamina,CD7302,Kinda,0,0,0,CD7302ZS03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,Haut-Lomami,CD73,Kamina,CD7302,Songa,CD7302ZS04,0,0,0,0,0,0,0,0,0,0,0,CD7302ZS04,,,,,,,,,,,,569,0,0,1931,4567,0,Haut-Lomami,CD73,Kamina,CD7302,Songa,0,0,0,0,0,0,0,CD7302ZS04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Haut-Lomami,CD73,Kamina,CD7302,Songa,0,0,0,0,0,CD7302ZS04,0,0,3326,0,0,0,0,0,0,0,0,0,0,Haut-Lomami,CD73,Kamina,CD7302,Songa,0,0,0,0,0,CD7302ZS04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Haut-Lomami,CD73,Kamina,CD7302,Songa,0,0,0,0,0,0,0,0,0,0,CD7302ZS04,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,Haut-Lomami,CD73,Kamina,CD7302,Songa,0,0,0,CD7302ZS04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2691,675.8,0
401,Haut-Lomami,CD73,Kaniama,CD7303,Kaniama,CD7303ZS01,0,0,0,0,0,0,0,0,0,0,0,CD7303ZS01,,,,,,,,,,,,0,0,0,1931,3642,0,Haut-Lomami,CD73,Kaniama,CD7303,Kaniama,0,0,0,0,0,0,0,CD7303ZS01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Haut-Lomami,CD73,Kaniama,CD7303,Kaniama,0,0,0,0,0,CD7303ZS01,0,0,0,0,0,0,0,0,0,0,0,0,0,Haut-Lomami,CD73,Kaniama,CD7303,Kaniama,0,0,0,0,0,CD7303ZS01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Haut-Lomami,CD73,Kaniama,CD7303,Kaniama,0,25,25,36,13.8888888888889,12,0,0,0,0,CD7303ZS01,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,Haut-Lomami,CD73,Kaniama,CD7303,Kaniama,0,0,0,CD7303ZS01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4249,0,0
402,Haut-Lomami,CD73,Kabongo,CD7304,Kabongo,CD7304ZS01,0,0,0,0,0,0,0,0,0,0,0,CD7304ZS01,,,,,,,,,,,,68,0,0,2440,4634,0,Haut-Lomami,CD73,Kabongo,CD7304,Kabongo,0,0,0,0,0,0,0,CD7304ZS01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Haut-Lomami,CD73,Kabongo,CD7304,Kabongo,0,0,0,0,0,CD7304ZS01,0,0,0,0,0,0,0,0,0,0,0,0,0,Haut-Lomami,CD73,Kabongo,CD7304,Kabongo,0,0,0,0,0,CD7304ZS01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Haut-Lomami,CD73,Kabongo,CD7304,Kabongo,0,0,0,1,0,0,0,0,0,0,CD7304ZS01,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,Haut-Lomami,CD73,Kabongo,CD7304,Kabongo,0,0,0,CD7304ZS01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5370,0,0
403,Haut-Lomami,CD73,Kabongo,CD7304,Kayamba,CD7304ZS02,0,0,0,0,0,0,0,0,0,0,0,CD7304ZS02,,,,,,,,,,,,0,0,0,713,1347,0,Haut-Lomami,CD73,Kabongo,CD7304,Kayamba,0,0,0,0,0,0,0,CD7304ZS02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Haut-Lomami,CD73,Kabongo,CD7304,Kayamba,0,0,0,0,0,CD7304ZS02,0,0,0,0,0,0,0,0,0,0,0,0,0,Haut-Lomami,CD73,Kabongo,CD7304,Kayamba,0,0,0,0,0,CD7304ZS02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Haut-Lomami,CD73,Kabongo,CD7304,Kayamba,0,0,0,0,0,0,0,0,0,0,CD7304ZS02,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,Haut-Lomami,CD73,Kabongo,CD7304,Kayamba,0,0,0,CD7304ZS02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
